loan_id,loan_amount,default_prob,interest_rate,loan_grade,loan_purpose,annual_income,employment_length,home_ownership,credit_score,risk_grade,risk_description,expected_loss,monthly_payment
LC000674,20735.34168710764,0.11038076338699039,7.550443887882653,C,home_improvement,32082.305944518303,1,MORTGAGE,789,B,Low-Medium Risk,1029.952280030862,645.4785526297882
LC000675,17311.904809689848,0.3699844150915673,14.348576844138773,D,other,29314.597264584238,4,MORTGAGE,646,D,Medium-High Risk,2882.3107388102953,594.6150151720111
LC000676,34471.35850725819,0.03445263458881434,9.131593191392465,D,other,36125.97575155533,2,MORTGAGE,831,A,Low Risk,534.4331032937624,1098.2924084740744
LC000677,8361.16706504157,0.3393808768917966,12.074586822833494,A,debt_consolidation,20597.28247448071,6,RENT,663,D,Medium-High Risk,1276.9290946676779,278.0083468283361
LC000678,16935.667971372248,0.059144343610951985,6.325459659702338,D,credit_card,60754.12244418365,3,OWN,817,A,Low Risk,450.7420346009255,517.7169648764783
LC000679,34084.112998261066,0.4494821413205568,13.205937631393649,B,credit_card,14808.079817517306,0,RENT,602,D,Medium-High Risk,6894.090042961593,1151.8122685842561
LC000680,30965.213776819408,0.2776065711527547,15.897784580811788,B,home_improvement,47566.416543589694,5,RENT,697,C,Medium Risk,3868.266069717695,1087.0830614028446
LC000681,29512.162128478398,0.08580645962026509,17.152486670887562,A,debt_consolidation,30845.065764354535,5,MORTGAGE,802,A,Low Risk,1139.5503665927993,1054.4301215429723
LC000682,12737.084811348195,0.1925575321155305,17.94282621231678,A,other,20222.22554622117,6,MORTGAGE,744,B,Low-Medium Risk,1103.6797279287373,460.11089580850523
LC000683,10126.627621701975,0.25405365744839914,21.05324363584428,C,credit_card,40182.69403597679,10,RENT,710,C,Medium Risk,1157.7180532101168,381.7982683018347
LC000684,25059.29659773293,0.1142101410957476,9.87833233096314,B,home_improvement,16672.642085989595,7,RENT,787,B,Low-Medium Risk,1287.9116100842696,807.1623262467942
LC000685,32881.27967382757,0.15163786357309275,8.168672803892424,A,debt_consolidation,37043.82354390665,2,RENT,766,B,Low-Medium Risk,2243.7211505798577,1032.9402746414014
LC000686,21702.886790417895,0.4037975321969657,21.327669094162662,A,debt_consolidation,17828.642033991586,5,MORTGAGE,627,D,Medium-High Risk,3943.607457384392,821.3135106139341
LC000687,22148.380684096996,0.20334934487169287,8.819030668067697,C,home_improvement,45735.77265674721,9,RENT,738,C,Medium Risk,2026.7364159359915,702.4486100785064
LC000688,13399.372809808525,0.34002872645363724,23.545681464051516,A,debt_consolidation,22875.490514823985,1,RENT,662,D,Medium-High Risk,2050.2772523085096,522.5046161250868
LC000689,28084.787995758106,0.26479601848699097,21.165688129175464,C,home_improvement,28984.10894846473,8,RENT,704,C,Medium Risk,3346.5330185975936,1060.4869722881856
LC000690,10611.3124567257,0.2506347291325626,15.015778906012784,A,debt_consolidation,42065.141926988574,1,OWN,712,C,Medium Risk,1196.8035404995949,367.9266310435169
LC000691,14710.37709212731,0.29355370866480185,23.665585648596455,A,credit_card,24679.517907058507,2,MORTGAGE,688,C,Medium Risk,1943.2285880632721,574.5502802661837
LC000692,17763.093158492506,0.4240088274413147,7.752781123944076,B,debt_consolidation,35278.11221929985,9,RENT,616,D,Medium-High Risk,3389.268735838461,554.6071777817771
LC000693,20228.31136053365,0.09701061081196187,11.45518370115183,B,credit_card,17036.012237550407,1,OWN,796,A,Low Risk,883.0623783509626,666.6178550672438
LC000694,12272.291972452407,0.3119899338664129,17.488039470731007,B,credit_card,49783.44618341307,8,RENT,678,D,Medium-High Risk,1722.9742023936312,440.527295600996
LC000695,8445.104742176107,0.4788750244962806,12.300123632517217,B,debt_consolidation,87768.40849762736,0,OWN,586,D,Medium-High Risk,1819.8673831274575,281.71042822985197
LC000696,23318.601273248976,0.28593436111644976,22.710705935654254,E,debt_consolidation,146694.05434365742,4,MORTGAGE,692,C,Medium Risk,3000.4152107380555,899.1443324714351
LC000697,13658.916597207673,0.24299779398016771,7.181269587200716,C,debt_consolidation,38009.221234388635,0,RENT,716,C,Medium Risk,1493.5889705762536,422.8806543394365
LC000698,22437.14664267837,0.4009596869089846,15.889412977097361,A,credit_card,53857.77584514222,4,RENT,629,D,Medium-High Risk,4048.3760818406827,787.5990510942696
LC000699,9630.88145822607,0.5392872787359612,16.635592813112062,B,credit_card,14908.50543370325,7,MORTGAGE,553,E,High Risk,2337.215334045913,341.6230814827318
LC000700,19434.203055644524,0.2331614002045582,17.749106227990033,D,home_improvement,76985.09904040207,7,RENT,721,C,Medium Risk,2039.0876983412013,700.1494154424618
LC000701,20977.682976547578,0.26266337603388784,10.60199201997266,B,credit_card,53536.24886671653,10,MORTGAGE,705,C,Medium Risk,2479.531064394872,682.8352656696701
LC000702,6554.706104672807,0.2807760816898691,12.562195695357559,A,credit_card,28510.65846366343,7,RENT,695,C,Medium Risk,828.1821135144131,219.4742731683185
LC000703,15098.128345817617,0.056938105321927036,21.186249533969598,C,debt_consolidation,67412.81417662249,1,RENT,818,A,Low Risk,386.846469863161,570.2678213965189
LC000704,9032.440308169227,0.3329851001947329,9.508969841462877,C,debt_consolidation,31976.673462778515,7,MORTGAGE,666,D,Medium-High Risk,1353.4506184584034,289.37358091112446
LC000705,6901.249114183032,0.05861337615270702,20.883621249120516,B,debt_consolidation,28882.391810272613,4,MORTGAGE,817,A,Low Risk,182.0274796139158,259.59283518100153
LC000706,34698.80697169836,0.2819727812626829,16.127797612249363,A,other,46058.49337159912,0,OWN,694,C,Medium Risk,4402.853598738041,1222.0975186399794
LC000707,14670.615349241689,0.05396214411695861,19.719375201493477,A,home_improvement,21339.66336904407,6,RENT,820,A,Low Risk,356.2460368921103,543.1172120470652
LC000708,29296.233375639047,0.092755587869772,18.844932592742488,C,debt_consolidation,60525.03633884052,5,OWN,798,A,Low Risk,1222.8252071073457,1071.5878333679966
LC000709,12639.219642912914,0.1379620312241432,9.735206916927822,A,credit_card,21418.38820639072,4,OWN,774,B,Low-Medium Risk,784.67958676096,406.2625794342983
LC000710,25445.081666717877,0.12293392271897516,16.238629255809713,B,home_improvement,21482.04190992805,0,OWN,782,B,Low-Medium Risk,1407.6286664374381,897.5741970699929
LC000711,27806.835796690597,0.307011084716096,21.619016750491664,B,credit_card,23043.870837441336,0,MORTGAGE,681,D,Medium-High Risk,3841.6530692089564,1056.4829345220674
LC000712,22869.162218235328,0.12949617490571788,13.778092262434729,A,debt_consolidation,53090.32667334951,5,RENT,778,B,Low-Medium Risk,1332.6610637519268,779.1512192115964
LC000713,19147.28565650475,0.05427375097722863,23.3986338640197,D,debt_consolidation,26678.474460154648,9,OWN,820,A,Low Risk,467.6377561249502,745.1701847933632
LC000714,17355.227424418055,0.11635968128880614,14.139871801830925,C,credit_card,18508.809886887848,6,OWN,786,B,Low-Medium Risk,908.7519293100147,594.3402374312766
LC000715,15466.047996289859,0.2179211101353502,8.570141460021924,C,other,26826.88941924064,9,RENT,730,C,Medium Risk,1516.6702569411427,488.7278710603433
LC000716,32885.87432743478,0.23829391393073815,13.009824241398118,A,credit_card,35738.32118675276,9,MORTGAGE,718,C,Medium Risk,3526.426667933467,1108.2106924573604
LC000717,29918.582233631874,0.20089115810679994,23.13064331502967,A,debt_consolidation,20120.887994752364,0,RENT,739,C,Medium Risk,2704.6703852225264,1160.1781806361325
LC000718,33950.80731999538,0.35532438702345226,11.754975288117375,B,debt_consolidation,20417.740728856625,8,RENT,654,D,Medium-High Risk,5428.597409967912,1123.6835444295564
LC000719,8728.916704566342,0.3631780447503218,21.62576687760713,A,home_improvement,104364.84531759481,3,MORTGAGE,650,D,Medium-High Risk,1426.5679056987717,331.6737222489284
LC000720,26926.02425610933,0.2742362690953553,21.862512270274017,E,home_improvement,23616.8872861504,4,RENT,699,C,Medium Risk,3322.841595104908,1026.4029009375192
LC000721,33150.21370463114,0.174155592757824,12.303357437975299,A,credit_card,30898.991215751816,1,RENT,754,B,Low-Medium Risk,2597.9828030003596,1105.870760782747
LC000722,10436.991984969805,0.16075173960877814,7.498637844911379,B,credit_card,30223.69503711899,9,OWN,761,B,Low-Medium Risk,754.9940780400468,324.6488203283872
LC000723,6994.888021003325,0.5020584782721859,19.04204236485873,B,debt_consolidation,29416.811102482363,7,MORTGAGE,573,E,High Risk,1580.3292759791718,256.5534664713437
LC000724,27233.61947870177,0.20711213873317472,11.607221382251748,C,home_improvement,49546.82048973427,1,MORTGAGE,736,C,Medium Risk,2538.1859290557168,899.4453908388813
LC000725,22234.193395397357,0.4712381569904918,20.0926250566363,A,home_improvement,58341.64706729674,2,OWN,590,D,Medium-High Risk,4714.920143017747,827.3520150698472
LC000726,30254.863302748163,0.08593250030356717,13.967787268687797,B,debt_consolidation,31164.122249863372,8,RENT,802,A,Low Risk,1169.9442224765053,1033.56622926584
LC000727,9193.171298788686,0.12441341833915436,14.734801362167188,A,home_improvement,19570.152574453947,1,MORTGAGE,781,B,Low-Medium Risk,514.6892399968667,317.49169152973457
LC000728,28858.019355796707,0.12652143323746762,20.00236932147366,D,debt_consolidation,68680.46695093493,5,OWN,780,B,Low-Medium Risk,1643.0210861804917,1072.5022465867157
LC000729,11048.819601432337,0.07271470841506242,12.882539959109302,A,debt_consolidation,34624.93805288406,3,RENT,810,A,Low Risk,361.5352630419503,371.6536060871368
LC000730,9909.678285971135,0.20416488740962593,13.976292215812462,D,debt_consolidation,86263.41917494239,6,MORTGAGE,737,C,Medium Risk,910.4437581844103,338.575220190033
LC000731,9927.973937929788,0.14197121222933526,12.7714284378532,C,debt_consolidation,11815.967234350717,5,RENT,771,B,Low-Medium Risk,634.2689227271127,333.4207107523828
LC000732,29437.241606941465,0.16308729757025361,12.61212927499104,A,debt_consolidation,40042.697874475256,9,RENT,760,B,Low-Medium Risk,2160.378081719421,986.3664003711559
LC000733,24955.916620886004,0.39030109730929435,15.467038384226269,C,credit_card,94779.00210611147,8,MORTGAGE,635,D,Medium-High Risk,4383.14473867098,870.8236284979355
LC000734,20691.962743073578,0.0550324374604823,20.55839000102071,A,credit_card,30435.590181547563,8,OWN,819,A,Low Risk,512.428115516772,774.8872850078452
LC000735,15764.914523705074,0.12523128194835337,12.511829614606185,E,credit_card,32443.43168805106,9,RENT,781,B,Low-Medium Risk,888.4172050244105,527.4830021378713
LC000736,31316.01622439325,0.21283667466951,15.436584969679261,B,debt_consolidation,42098.01402669311,3,RENT,732,C,Medium Risk,2999.3385406933276,1092.2872247022863
LC000737,16773.353222679063,0.19317998439159928,18.073091857966816,B,debt_consolidation,27463.19683859883,0,OWN,743,B,Low-Medium Risk,1458.1242511883652,607.0120970353158
LC000738,29497.983184147313,0.43612718635849707,10.84991003346579,B,credit_card,31068.94461931874,1,RENT,610,D,Medium-High Risk,5789.192584208593,963.6308452407326
LC000739,18174.047257106555,0.04053541199619229,10.995410488243067,A,debt_consolidation,30671.60088684279,7,RENT,827,A,Low Risk,331.5116219422872,594.9554928685636
LC000740,16308.332882747227,0.403086417517523,22.801436286422188,E,debt_consolidation,26536.85054974668,9,MORTGAGE,628,D,Medium-High Risk,2958.1503648254093,629.6044849634183
LC000741,18880.393570088192,0.06740595825990195,19.023622319959593,A,home_improvement,67132.81671087476,7,MORTGAGE,812,A,Low Risk,572.6929594121486,692.3056010650291
LC000742,14041.336224924262,0.15197324771367526,16.389360172019558,C,home_improvement,45731.33531245253,1,OWN,766,B,Low-Medium Risk,960.2583607536376,496.3551036452876
LC000743,27428.281405287533,0.056258251396636635,17.658960979571013,B,home_improvement,41163.78385234161,3,MORTGAGE,819,A,Low Risk,694.380217804362,986.9119089277056
LC000744,20081.611702774375,0.013791215411412717,6.527389975861531,D,credit_card,54409.034990898115,0,MORTGAGE,842,A,Low Risk,124.62742476058858,615.7317596051812
LC000745,11966.38085440452,0.38350298993635673,17.12585338011054,A,debt_consolidation,31819.102100205215,6,MORTGAGE,639,D,Medium-High Risk,2065.114276371589,427.3840094662303
LC000746,31987.237198237053,0.11071808228394589,15.171159718035634,B,credit_card,24659.0213652537,3,RENT,789,B,Low-Medium Risk,1593.7045020677272,1111.5310565536806
LC000747,16516.736641196345,0.2828761953056001,15.823494236029841,B,debt_consolidation,26867.9081466857,10,MORTGAGE,694,C,Medium Risk,2102.486228966798,579.2411929150476
LC000748,21306.58583341966,0.13291839273785044,12.469628882954709,C,credit_card,36347.89312748003,7,OWN,776,B,Low-Medium Risk,1274.4167146691377,712.4722053714269
LC000749,32194.163328936407,0.43943250694765346,7.4665301588329545,A,debt_consolidation,21383.912069061455,8,RENT,608,D,Medium-High Risk,6366.222855322532,1000.9438642295983
LC000750,23727.139877419762,0.13797839530244743,9.48010620501694,A,home_improvement,28278.851054907194,8,RENT,774,B,Low-Medium Risk,1473.2247084313897,759.8296488903383
LC000751,8506.941221250921,0.16782897106339192,23.113404837828092,A,debt_consolidation,28055.547944167145,2,MORTGAGE,757,B,Low-Medium Risk,642.4700364266837,329.80435656851057
LC000752,33194.963708404255,0.12078090528624809,13.356592120876812,C,other,105059.07761996171,4,RENT,783,B,Low-Medium Risk,1804.1929954403477,1124.1794948544702
LC000753,23831.241592142535,0.07950169555584562,14.400296804955556,A,home_improvement,9073.311035604997,5,RENT,806,A,Low Risk,852.5808511993447,819.1363061740965
LC000754,15047.168439712585,0.2938681451320317,6.948776217361901,B,credit_card,33196.18170142062,5,MORTGAGE,688,C,Medium Risk,1989.847565490413,464.260549113819
LC000755,9178.162179901617,0.19934319326181815,6.676192131791651,A,home_improvement,86064.0354492836,9,MORTGAGE,740,B,Low-Medium Risk,823.3218707473973,282.0381531360235
LC000756,28820.75567810888,0.014039315337140945,18.909266046841637,D,credit_card,38596.70665777513,7,MORTGAGE,842,A,Low Risk,182.0806547488497,1055.132518032571
LC000757,23602.182677855406,0.4366229102849369,15.685703954180003,D,home_improvement,52929.10929396555,5,RENT,609,D,Medium-High Risk,4637.3641604468785,826.1250505851579
LC000758,21003.832759289646,0.13446641542406532,15.1567077158928,B,credit_card,38174.12303347509,5,RENT,776,B,Low-Medium Risk,1270.9395455887052,729.7176385107247
LC000759,31816.77749152873,0.08027977894468478,10.376241547608036,B,home_improvement,26012.5218164294,3,MORTGAGE,805,A,Low Risk,1149.409738688467,1032.2673085282477
LC000760,28657.91633673592,0.051251435477775595,19.4055131693386,A,credit_card,11837.66922124572,6,RENT,821,A,Low Risk,660.9417075268706,1056.3700541503104
LC000761,9550.246391982535,0.08710643843558392,9.028258423952854,A,other,40244.46844716069,7,MORTGAGE,802,A,Low Risk,374.3495772245479,303.8209009253158
LC000762,14351.662033866447,0.2628014785067174,9.41882538589836,A,credit_card,24641.73176131865,2,RENT,705,C,Medium Risk,1697.2371006879716,459.18168090127955
LC000763,12454.674194433972,0.2969572697505217,14.292819084268958,C,credit_card,24338.92736898311,6,MORTGAGE,686,C,Medium Risk,1664.327719985126,427.4446873641988
LC000764,27318.38877718031,0.15754487610030873,11.153037518014937,B,home_improvement,28296.867034559982,2,OWN,763,B,Low-Medium Risk,1936.7424788224214,896.3501467564131
LC000765,6005.973042073381,0.6736499477813209,10.454333662196635,D,home_improvement,86892.8216663608,7,RENT,479,E,High Risk,1820.6655417759396,195.07949794472916
LC000766,22096.690546139496,0.14504354170505904,17.61427760195997,B,credit_card,120863.70335355155,0,MORTGAGE,770,B,Low-Medium Risk,1442.2420155477455,794.5791538740477
LC000767,27873.760572220715,0.18018124442461256,17.7174914139338,C,debt_consolidation,40481.64614468933,0,RENT,750,B,Low-Medium Risk,2260.0479900133932,1003.7573454007576
LC000768,31302.969102852483,0.07544943943121765,20.84130725639873,B,credit_card,28785.192599186023,5,RENT,808,A,Low Risk,1062.8061621043257,1176.7924756986822
LC000769,15262.452461477224,0.17251364870119576,13.518754205513567,B,other,20158.61040072979,9,MORTGAGE,755,B,Low-Medium Risk,1184.841613016092,518.0741662261216
LC000770,29637.719140160385,0.3357713777831815,7.315531638470704,A,home_improvement,45902.280585504544,8,RENT,665,D,Medium-High Risk,4478.174005519179,919.4085016578304
LC000771,8318.952108656216,0.4618143029797763,10.925994928586238,B,home_improvement,88561.52613663845,3,OWN,596,D,Medium-High Risk,1728.8149813115451,272.06036554244463
LC000772,30393.568752035546,0.2686118735927294,23.640098337542703,B,debt_consolidation,32090.96503729752,5,RENT,702,C,Medium Risk,3673.833051444167,1186.690547204856
LC000773,8824.659869959472,0.04245275852846869,16.73265435418864,C,credit_card,11053.49536580146,4,RENT,826,A,Low Risk,168.58401954986584,313.45029415205363
LC000774,16918.61871681102,0.06356740051287216,18.775267526418364,D,credit_card,50768.168655880494,0,RENT,815,A,Low Risk,483.96267544324553,618.2485480220327
LC000775,28918.860973386607,0.04059589861571288,6.132440933257461,B,home_improvement,59438.64337673798,5,MORTGAGE,827,A,Low Risk,528.2942166708743,881.5042214937466
LC000776,9497.522820463213,0.09860553503202436,15.327703179285376,A,debt_consolidation,16433.499449609295,8,MORTGAGE,795,A,Low Risk,421.4287436357863,330.7609304919458
LC000777,11877.541856979245,0.13877431900604545,6.675515835572456,B,home_improvement,39665.69914523457,2,RENT,773,B,Low-Medium Risk,741.7340022006429,364.9844373135772
LC000778,26667.57705179199,0.06940230449372817,16.246143817646065,B,credit_card,45506.61632337521,10,RENT,811,A,Low Risk,832.8560861962914,940.7968001543361
LC000779,26601.09609638223,0.27855644052650913,22.573875293449355,A,debt_consolidation,35012.00735753456,2,MORTGAGE,696,C,Medium Risk,3334.457989220333,1023.8223218199931
LC000780,24234.42898655892,0.08554310735692691,23.431544349007343,C,debt_consolidation,24455.60080519804,1,MORTGAGE,802,A,Low Risk,932.8897622389641,943.5675701552808
LC000781,25818.453334013,0.22622237576309734,15.729948157000635,E,debt_consolidation,60353.16153301375,3,OWN,725,C,Medium Risk,2628.320333287087,904.2617243713263
LC000782,21281.733300427884,0.31019163646053755,14.247686494539888,D,credit_card,29682.41693291905,9,MORTGAGE,679,D,Medium-High Risk,2970.637055629399,729.9219974705007
LC000783,12553.971767208583,0.1569174409954091,23.010307696472893,A,debt_consolidation,17281.760512001234,2,MORTGAGE,763,B,Low-Medium Risk,886.471705817543,486.02819910225094
LC000784,15370.879805117584,0.34841717981007014,18.124976975940513,D,debt_consolidation,13033.298141553732,1,RENT,658,D,Medium-High Risk,2409.9653668043834,556.6582723493251
LC000785,10447.93150404277,0.22922310164835083,7.16818703169137,C,home_improvement,68215.34100782026,0,RENT,723,C,Medium Risk,1077.7082693247912,323.4058226874605
LC000786,32253.51684000885,0.13207337538969033,14.383060398014957,B,debt_consolidation,49430.948172118915,2,RENT,777,B,Low-Medium Risk,1916.9238767616844,1108.358998542167
LC000787,22501.753842983613,0.147825353893792,10.32441033235747,B,debt_consolidation,37948.557576026615,9,MORTGAGE,768,B,Low-Medium Risk,1496.848376281521,729.5003424467359
LC000788,17025.542502909197,0.12188024922813001,14.456477786076269,C,credit_card,29139.87183747409,5,MORTGAGE,782,B,Low-Medium Risk,933.784813574412,585.6744991413666
LC000789,18860.17410932398,0.29447679235798807,14.198380296114511,B,credit_card,27875.426048547353,8,MORTGAGE,688,C,Medium Risk,2499.2476087621053,646.4147453229364
LC000790,33418.50018835446,0.2559311266563211,16.478606450665357,B,home_improvement,21207.956053047063,10,RENT,709,C,Medium Risk,3848.7754819665165,1182.8070028954194
LC000791,9600.542093482407,0.20379966478766334,12.421868826286522,B,credit_card,29268.64769969856,4,MORTGAGE,737,C,Medium Risk,880.4642671942048,320.8132781818593
LC000792,22586.894960503916,0.05658328365482541,8.956868090206704,B,home_improvement,12581.16826053612,2,MORTGAGE,818,A,Low Risk,575.1183079943729,717.8038946832355
LC000793,20176.66036653398,0.11541564304862896,15.066949822619213,A,credit_card,25133.7834235336,4,MORTGAGE,786,B,Low-Medium Risk,1047.9160038497873,700.092244985463
LC000794,23343.627063039436,0.09552851560225523,20.943651918223715,D,debt_consolidation,31086.57216739272,4,RENT,797,A,Low Risk,1003.4919189471556,878.7975057477098
LC000795,5543.305514625215,0.0237899680611132,17.952220105216842,C,debt_consolidation,49263.56418454897,4,MORTGAGE,836,A,Low Risk,59.34377751566695,200.27093251224395
LC000796,31163.717268324544,0.07220559772556047,12.090621586653885,C,credit_card,35597.71638569184,6,RENT,810,A,Low Risk,1012.5876747193848,1036.4307268624132
LC000797,32963.54847450837,0.06583966990553579,22.83941440965943,A,debt_consolidation,54039.01458221597,4,MORTGAGE,813,A,Low Risk,976.6391177145414,1273.2524519001279
LC000798,21953.995507676267,0.16450911379008062,22.419736282485278,C,home_improvement,71294.00721266548,6,MORTGAGE,759,B,Low-Medium Risk,1625.2345553036553,843.2076824790926
LC000799,25899.52471630677,0.2904469702198925,9.768271188913777,A,credit_card,61641.15622178774,8,RENT,690,C,Medium Risk,3385.097317793935,832.8898990263666
LC000800,32674.98143531887,0.13327334356608933,6.709516532166534,A,debt_consolidation,45947.5093893565,4,MORTGAGE,776,B,Low-Medium Risk,1959.6168120801792,1004.5745509962225
LC000801,26217.15902940196,0.16037134716059395,19.34355675031372,B,debt_consolidation,36531.54232189088,1,RENT,761,B,Low-Medium Risk,1892.0165005209249,965.5767502115116
LC000802,9576.17128742784,0.18477563271549216,20.89698470428476,B,debt_consolidation,22239.07144219931,4,MORTGAGE,748,B,Low-Medium Risk,796.2493988818838,360.27659375011257
LC000803,22288.650805004396,0.18029295135027115,23.421562187124394,B,credit_card,52573.73953572853,7,RENT,750,B,Low-Medium Risk,1808.318985862428,867.69236234643
LC000804,23201.451391485676,0.20618944371543937,22.017055093589594,A,credit_card,84109.40670312909,3,MORTGAGE,736,C,Medium Risk,2152.7524601105574,886.2786652749834
LC000805,17723.920139071583,0.35710306873205,16.809625827715465,B,credit_card,43090.29254828144,1,MORTGAGE,653,D,Medium-High Risk,2848.16982223091,630.2280981324184
LC000806,27093.327068741684,0.16235056968346065,15.540942105822854,A,debt_consolidation,94715.1811568826,9,RENT,760,B,Low-Medium Risk,1979.3776879037418,946.3920177470378
LC000807,33031.010443070445,0.37298678314389616,6.501138922726553,E,credit_card,16936.2935568531,2,OWN,644,D,Medium-High Risk,5544.058648118978,1012.3846571791034
LC000808,32767.05538720329,0.1905957423087757,10.439816043206001,B,home_improvement,20392.415217042064,8,OWN,745,B,Low-Medium Risk,2810.367560158551,1064.07972591707
LC000809,18525.18114212396,0.1686163945136806,14.273065531192676,C,debt_consolidation,55692.49927238318,8,RENT,757,B,Low-Medium Risk,1405.6421633539965,635.6064680422473
LC000810,8397.141375222658,0.5902976332326446,17.31307020150422,B,credit_card,41445.93579933336,7,OWN,525,E,High Risk,2230.5657058712322,300.69098687024336
LC000811,34545.23596887004,0.27875528353822093,16.030532999731392,A,other,70044.85407229971,7,MORTGAGE,696,C,Medium Risk,4333.350171328702,1215.0288085655025
LC000812,30166.942593378022,0.02776557747418746,19.367447814270427,E,debt_consolidation,36035.65628541711,7,MORTGAGE,834,A,Low Risk,376.9211617811114,1111.4124979196395
LC000813,8739.880436098005,0.25175755078691253,11.035804755966735,A,credit_card,23529.548393383295,7,MORTGAGE,711,C,Medium Risk,990.148901743119,286.28068787157025
LC000814,32625.25647852117,0.07436902676489887,16.169146937744518,B,debt_consolidation,32637.04849236106,7,OWN,809,A,Low Risk,1091.838857518274,1149.7335585535347
LC000815,31096.89086186385,0.18464220625582928,7.586560381034259,C,credit_card,16876.17283296093,0,MORTGAGE,748,B,Low-Medium Risk,2583.809341394075,968.5433907870515
LC000816,20565.141713782163,0.0731291515928442,13.445979424497725,A,debt_consolidation,20654.83400925086,5,MORTGAGE,809,A,Low Risk,676.7601146619747,697.3467759253558
LC000817,22738.263072347876,0.22076471673630754,19.502894993182817,C,other,59054.85277093412,8,OWN,728,C,Medium Risk,2258.9127928091343,839.2870229180473
LC000818,16970.08111610391,0.3806402493004796,18.481215361722793,B,home_improvement,56184.36010665599,7,RENT,640,D,Medium-High Risk,2906.773158007419,617.6134525019303
LC000819,6642.84916466094,0.23659235225923517,23.831569269099223,A,home_improvement,43542.90890070262,2,OWN,719,C,Medium Risk,707.2412893066922,260.0308205619985
LC000820,15055.917249377027,0.15409712576581375,11.00204026777961,A,home_improvement,15359.066644445022,10,MORTGAGE,765,B,Low-Medium Risk,1044.0331082536215,492.9259628629694
LC000821,29085.603457940342,0.1265111069609312,14.967407385131624,A,credit_card,30357.47963970461,0,OWN,780,B,Low-Medium Risk,1655.8433505408245,1007.797832708884
LC000822,5138.960690138086,0.41237373624579304,11.93154744793194,D,credit_card,19682.79249615627,1,MORTGAGE,623,D,Medium-High Risk,953.6275890956257,170.51906657693846
LC000823,15004.975150734326,0.2254200443115472,13.930856053065146,C,home_improvement,65399.2864538306,10,RENT,726,C,Medium Risk,1522.0899735174883,512.3307237797345
LC000824,16945.0608077283,0.36051912000836334,21.425102337648987,A,other,27123.042795061796,1,MORTGAGE,651,D,Medium-High Risk,2749.0582849006855,642.1107691493524
LC000825,21121.868088137686,0.29179334173909816,18.31576335339276,A,credit_card,21102.06421152516,6,OWN,689,C,Medium Risk,2773.4492129445503,766.9560487458907
LC000826,32595.668492382814,0.1555705196374248,21.88394144425647,C,other,36860.58428490891,5,MORTGAGE,764,B,Low-Medium Risk,2281.9162883801537,1242.8871398294198
LC000827,15390.379830978838,0.18820545330199898,9.663199949973956,B,credit_card,26368.430826935943,10,RENT,746,B,Low-Medium Risk,1303.4490356606916,494.17421112220825
LC000828,15408.59605688683,0.4209560824398628,21.720500121145882,B,credit_card,76257.56899885047,1,RENT,618,D,Medium-High Risk,2918.854004402429,586.2356170095458
LC000829,27125.03744329245,0.1767256511838022,7.07572093521092,B,credit_card,25149.53160334301,7,MORTGAGE,752,B,Low-Medium Risk,2157.160457497894,838.4818186683814
LC000830,18566.538226694214,0.12415931779357782,21.994787047868744,A,debt_consolidation,18040.704958723756,8,MORTGAGE,781,B,Low-Medium Risk,1037.343924006632,709.0144392220003
LC000831,11738.14468819946,0.1139785711464949,11.923328030293103,C,debt_consolidation,12376.357051120996,6,RENT,787,B,Low-Medium Risk,602.0536317623071,389.44466265598794
LC000832,18573.1854839808,0.29724636456196546,11.662577401453197,E,debt_consolidation,35760.76954580897,3,RENT,686,C,Medium Risk,2484.3653385517628,613.9065714377786
LC000833,9225.710611393995,0.13392672369594563,15.217594380575951,A,credit_card,27420.191665228605,0,RENT,776,B,Low-Medium Risk,556.0061381779128,320.7962266914791
LC000834,10291.6095951867,0.1506433109128616,22.93242337901817,B,debt_consolidation,17774.99008284493,3,RENT,767,B,Low-Medium Risk,697.6629648186748,398.02295032871916
LC000835,19951.033182184394,0.30632312877312073,6.860064564265297,B,credit_card,65815.66972160368,3,RENT,681,D,Medium-High Risk,2750.158307980384,614.7543062584903
LC000836,17567.763485136435,0.058189775901236925,12.340157551273416,B,other,50697.02826275838,7,MORTGAGE,817,A,Low Risk,460.01889912870996,586.3594167376789
LC000837,32445.377032043,0.20098391621923012,21.418295796300043,A,debt_consolidation,35806.72702744939,3,MORTGAGE,739,C,Medium Risk,2934.4495225992587,1229.3610934053597
LC000838,15871.816973498993,0.3476586573224418,13.128980593838401,C,credit_card,71837.58758932147,3,RENT,658,D,Medium-High Risk,2483.0885602233907,535.770810166676
LC000839,22417.650508341303,0.212521183466528,9.584824156747207,B,debt_consolidation,50577.79963958528,1,OWN,733,C,Medium Risk,2143.901527457268,718.992694177798
LC000840,23967.928637585912,0.18611689869369383,13.646295263965412,B,debt_consolidation,24066.402248325852,9,RENT,747,B,Low-Medium Risk,2007.3764457626673,815.0555452095206
LC000841,5392.833697650009,0.2550123444963551,12.939945026850047,B,home_improvement,21598.732642760868,6,RENT,709,C,Medium Risk,618.8576241225045,181.5499247284365
LC000842,24906.12116050132,0.24375479591158347,22.477491626400663,A,credit_card,54665.64736635212,3,RENT,715,C,Medium Risk,2731.9439161922264,957.3394019010373
